﻿Age (bin),Churn Category,Churn Label,Churn Reason,Contract Type,Customer ID,Device Protection & Online Backup,Gender,Group,Grouped Monthly GB Download,Intl Active,Intl Plan,Number of Customers in Group,Payment Method,Phone Number,Senior,State,Under 30,Unlimited Data Plan,Account Length (in months),Age,Avg Customer Service Calls,Avg Extra Data Charges,Avg Extra Intl Charges,Avg Monthly GB Download,Churned,Customer Service Calls,Extra Data Charges,Extra International Charges,Intl Calls,Intl Mins,Local Calls,Local Mins,Monthly Charge,Number of Churned Customers,Total Charges
35,Price,Yes,Price too high,Month-to-Month,6451-WYTB,No,Male,No,10-May,Yes,no,0,Direct Debit,408-1913,No,ID,No,Yes,28,39,3,$0.00 ,$154.00 ,8,1,3,$0 ,$154 ,168,308,75,279.1,$39.00 ,1,"1,080"
50,Price,Yes,Lack of affordable download/upload speed,Month-to-Month,1225-LCEZ,No,Male,No,0-5,Yes,no,0,Direct Debit,354-7201,No,IN,No,Yes,1,51,4,$0.00 ,$43.40 ,2,1,4,$0 ,$43 ,14,86.8,1,4,$16.00 ,1,16
30,Price,Yes,Price too high,Month-to-Month,8463-RZJX,No,Male,No,0-5,Yes,no,0,Direct Debit,327-6989,No,NJ,No,Yes,1,30,4,$0.00 ,$2.20 ,2,1,4,$0 ,$2 ,8,11.2,6,14,$56.00 ,1,56
50,Price,Yes,Extra data charges,Month-to-Month,0684-GPKD,No,Male,No,0-5,Yes,no,0,Direct Debit,409-8802,No,MN,No,Yes,44,51,5,$0.00 ,$198.00 ,1,1,5,$0 ,$198 ,264,396,136,443.4,$57.00 ,1,"2,533"
35,Price,Yes,Long distance charges,Month-to-Month,2540-MHPP,No,Male,No,0-5,Yes,no,0,Direct Debit,306-3564,No,ID,No,Yes,3,38,5,$0.00 ,$13.40 ,4,1,5,$0 ,$13 ,12,26.7,8,21.6,$34.00 ,1,105
60,Dissatisfaction,Yes,Product dissatisfaction,One Year,9985-QPZR,No,Female,No,10-May,Yes,no,0,Direct Debit,392-5716,No,SD,No,Yes,54,63,0,$0.00 ,$135.00 ,7,1,0,$0 ,$135 ,162,270,224,865.4,$53.00 ,1,"2,883"
40,Dissatisfaction,Yes,Product dissatisfaction,One Year,3331-ZJQI,No,Female,No,0-5,Yes,no,0,Direct Debit,412-2753,No,CO,No,Yes,69,41,1,$0.00 ,$414.00 ,2,1,1,$0 ,$414 ,276,828,530,"1,027.60",$48.00 ,1,"3,258"
45,Dissatisfaction,Yes,Network reliability,One Year,9224-AJIY,No,Female,No,0-5,Yes,no,0,Direct Debit,341-2058,No,FL,No,Yes,56,49,3,$0.00 ,$238.00 ,2,1,3,$0 ,$238 ,224,476,126,390.8,$33.00 ,1,"1,861"
40,Other,Yes,Moved,One Year,9409-AEJK,No,Female,No,0-5,Yes,no,0,Direct Debit,316-6158,No,SC,No,Yes,33,43,0,$0.00 ,$32.30 ,4,1,0,$0 ,$32 ,132,161.7,98,331,$28.00 ,1,943
40,Other,Yes,Poor expertise of online support,One Year,0254-BHJM,No,Female,No,10-May,Yes,no,0,Direct Debit,359-9223,No,NE,No,Yes,29,40,1,$0.00 ,$58.00 ,7,1,1,$0 ,$58 ,87,290,51,115.4,$30.00 ,1,873
55,Competitor,Yes,Competitor offered higher download speeds,One Year,6567-NVEU,No,Male,No,0-5,Yes,no,0,Direct Debit,405-7467,No,RI,No,Yes,62,56,3,$0.00 ,$72.80 ,4,1,3,$0 ,$73 ,56,145.6,162,432.4,$41.00 ,1,"2,542"
50,Competitor,Yes,Competitor offered more data,One Year,9341-ULCR,No,Male,No,10-May,Yes,no,0,Direct Debit,348-7556,No,LA,No,Yes,11,51,5,$0.00 ,$50.10 ,8,1,5,$0 ,$50 ,44,100.1,69,161.7,$9.00 ,1,98
55,Dissatisfaction,Yes,Service dissatisfaction,One Year,2043-YDFI,No,Male,No,>10,Yes,no,0,Direct Debit,379-6970,No,NC,No,Yes,27,56,5,$0.00 ,$1.80 ,12,1,5,$0 ,$2 ,9,7.1,57,134.2,$62.00 ,1,"1,655"
30,Other,Yes,Poor expertise of online support,One Year,3780-RAVF,No,Male,No,>10,Yes,no,0,Direct Debit,404-5840,No,KS,No,Yes,19,32,0,$0.00 ,$103.60 ,26,1,0,$0 ,$104 ,57,207.1,78,167.2,$39.00 ,1,729
35,Price,Yes,Lack of affordable download/upload speed,One Year,8557-LNQX,No,Male,No,10-May,Yes,no,0,Direct Debit,355-1668,No,OR,No,Yes,37,38,3,$0.00 ,$77.00 ,6,1,3,$0 ,$77 ,148,384.8,275,589.9,$41.00 ,1,"1,496"
45,Competitor,Yes,Competitor offered more data,Two Year,9145-CJET,No,Male,No,0-5,Yes,no,0,Direct Debit,395-8989,No,NE,No,Yes,60,49,0,$0.00 ,$174.00 ,2,1,0,$0 ,$174 ,240,696,376,898.8,$53.00 ,1,"3,185"
45,Competitor,Yes,Competitor had better devices,Month-to-Month,0951-NZAM,No,Female,No,10-May,Yes,no,0,Paper Check,340-3409,No,AK,No,Yes,1,46,0,$0.00 ,$205.20 ,5,1,0,$0 ,$205 ,114,410.4,4,7,$26.00 ,1,26
50,Competitor,Yes,Competitor made better offer,Month-to-Month,9819-ZOUW,No,Female,No,0-5,Yes,no,0,Paper Check,325-10110,No,AL,No,Yes,6,54,0,$0.00 ,$7.10 ,3,1,0,$0 ,$7 ,8,28.4,14,36.3,$27.00 ,1,163
35,Competitor,Yes,Competitor had better devices,Month-to-Month,1229-SYLY,No,Female,No,10-May,Yes,no,0,Paper Check,340-2239,No,MS,No,Yes,1,38,2,$0.00 ,$3.40 ,9,1,2,$0 ,$3 ,2,10.1,2,4,$16.00 ,1,16
40,Competitor,Yes,Competitor made better offer,Month-to-Month,8876-KIKJ,No,Female,No,0-5,Yes,no,0,Paper Check,243-1584,No,CT,No,Yes,1,40,2,$0.00 ,$3.60 ,2,1,2,$0 ,$4 ,4,10.9,5,11,$32.00 ,1,32
50,Dissatisfaction,Yes,Lack of self-service on Website,Month-to-Month,5114-JYSC,No,Female,No,10-May,Yes,no,0,Paper Check,326-8867,No,HI,No,Yes,4,51,2,$0.00 ,$14.30 ,5,1,2,$0 ,$14 ,16,42.8,13,33.7,$23.00 ,1,97
40,Dissatisfaction,Yes,Network reliability,Month-to-Month,6300-MVUZ,No,Female,No,0-5,Yes,no,0,Paper Check,344-1970,No,WV,No,Yes,1,43,2,$0.00 ,$4.30 ,3,1,2,$0 ,$4 ,4,12.8,5,12,$26.00 ,1,26
45,Other,Yes,Moved,Month-to-Month,9286-LSDG,No,Female,No,10-May,Yes,no,0,Paper Check,406-7670,No,MS,No,Yes,5,48,0,$0.00 ,$23.20 ,8,1,0,$0 ,$23 ,25,69.5,26,75,$57.00 ,1,268
45,Other,Yes,Don't know,Month-to-Month,8433-KEZR,No,Female,No,10-May,Yes,no,0,Paper Check,291-3597,No,NH,No,Yes,5,47,2,$0.00 ,$27.50 ,5,1,2,$0 ,$28 ,20,55,33,72.6,$51.00 ,1,266
50,Price,Yes,Lack of affordable download/upload speed,Month-to-Month,7322-UZSB,No,Female,No,10-May,Yes,no,0,Paper Check,365-5067,No,FL,No,Yes,2,54,1,$0.00 ,$20.50 ,5,1,1,$0 ,$21 ,28,81.9,6,15.3,$44.00 ,1,85
55,Price,Yes,Price too high,Month-to-Month,4130-YGAL,No,Female,No,0-5,Yes,no,0,Paper Check,342-3519,No,WY,No,Yes,16,58,3,$0.00 ,$192.40 ,2,1,3,$0 ,$192 ,148,384.8,91,242.3,$20.00 ,1,319
40,Competitor,Yes,Competitor had better devices,Month-to-Month,8115-PQOF,No,Male,No,10-May,Yes,no,0,Paper Check,343-4516,No,RI,No,Yes,1,43,1,$0.00 ,$4.10 ,5,1,1,$0 ,$4 ,3,16.2,4,11,$57.00 ,1,57
60,Competitor,Yes,Competitor had better devices,Month-to-Month,3591-HZVD,No,Male,No,>10,Yes,no,0,Paper Check,320-2988,No,VT,No,Yes,8,62,2,$0.00 ,$46.00 ,13,1,2,$0 ,$46 ,32,92,36,72.8,$27.00 ,1,217
40,Price,Yes,Extra data charges,Month-to-Month,0293-AIHG,No,Male,No,0-5,Yes,no,0,Paper Check,312-10021,No,IN,No,Yes,1,43,2,$0.00 ,$5.70 ,1,1,2,$0 ,$6 ,4,11.3,3,7,$16.00 ,1,16
55,Attitude,Yes,Attitude of support person,One Year,0547-XPJE,No,Female,No,0-5,Yes,no,0,Paper Check,415-4051,No,KS,No,Yes,32,57,0,$0.00 ,$161.90 ,1,1,0,$0 ,$162 ,355,809.4,143,454.1,$26.00 ,1,836
40,Competitor,Yes,Competitor offered higher download speeds,One Year,6021-TSCV,No,Female,No,>10,Yes,no,0,Paper Check,334-6266,No,PA,No,Yes,49,44,4,$0.00 ,$227.00 ,15,1,4,$0 ,$227 ,196,681.1,242,491.2,$38.00 ,1,"1,850"
35,Dissatisfaction,Yes,Product dissatisfaction,One Year,7013-KXSO,No,Male,No,0-5,Yes,no,0,Paper Check,318-5686,No,PA,No,Yes,33,36,2,$0.00 ,$12.10 ,1,1,2,$0 ,$12 ,24,60.6,73,195.4,$48.00 ,1,"1,570"
70,Attitude,Yes,Attitude of support person,Month-to-Month,8574-HOBE,No,Female,No,10-May,Yes,no,0,Credit Card,327-5406,Yes,KS,No,Yes,44,73,0,$0.00 ,$133.10 ,7,1,0,$0 ,$133 ,176,532.4,122,261.3,$31.00 ,1,"1,330"
65,Attitude,Yes,Attitude of support person,Month-to-Month,9353-UQZL,No,Female,No,10-May,Yes,no,0,Credit Card,342-5701,Yes,CT,No,Yes,8,65,4,$0.00 ,$21.10 ,6,1,4,$0 ,$21 ,32,105.6,41,98.7,$30.00 ,1,229
65,Competitor,Yes,Competitor had better devices,Month-to-Month,8713-JVYM,No,Female,No,10-May,Yes,no,0,Credit Card,370-8786,Yes,WV,No,Yes,1,67,0,$0.00 ,$4.00 ,7,1,0,$0 ,$4 ,3,11.9,5,12,$10.00 ,1,10
70,Competitor,Yes,Competitor had better devices,Month-to-Month,5469-QTTA,No,Female,No,10-May,Yes,no,0,Credit Card,312-3135,Yes,MO,No,Yes,2,72,1,$0.00 ,$6.70 ,7,1,1,$0 ,$7 ,8,20.2,10,25.2,$26.00 ,1,60
65,Competitor,Yes,Competitor had better devices,Month-to-Month,0338-URWA,No,Female,No,10-May,Yes,no,0,Credit Card,415-2949,Yes,NE,No,Yes,4,68,3,$0.00 ,$13.30 ,7,1,3,$0 ,$13 ,20,40,10,32.6,$32.00 ,1,132
65,Dissatisfaction,Yes,Product dissatisfaction,Month-to-Month,0615-AKGT,No,Female,No,0-5,Yes,no,0,Credit Card,338-7565,Yes,NE,No,Yes,1,67,1,$0.00 ,$5.60 ,1,1,1,$0 ,$6 ,4,11.2,4,11,$20.00 ,1,20
70,Dissatisfaction,Yes,Limited range of services,Month-to-Month,5066-TOHF,No,Female,No,10-May,Yes,no,0,Credit Card,316-4391,Yes,DE,No,Yes,16,70,4,$0.00 ,$3.20 ,5,1,4,$0 ,$3 ,4,9.5,36,96.7,$32.00 ,1,518
70,Price,Yes,Price too high,Month-to-Month,9067-MDOY,No,Female,No,10-May,Yes,no,0,Credit Card,313-1578,Yes,HI,No,Yes,26,72,0,$0.00 ,$204.10 ,6,1,0,$0 ,$204 ,104,408.2,83,207,$63.00 ,1,"1,627"
70,Price,Yes,Long distance charges,Month-to-Month,6347-QZHF,No,Female,No,10-May,Yes,no,0,Credit Card,277-10457,Yes,GA,No,Yes,2,74,2,$0.00 ,$10.40 ,5,1,2,$0 ,$10 ,8,20.8,10,23.1,$41.00 ,1,86
80,Price,Yes,Extra data charges,Month-to-Month,6452-ZPVQ,No,Female,No,0-5,Yes,no,0,Credit Card,362-2356,Yes,MO,No,Yes,31,83,3,$0.00 ,$88.40 ,3,1,3,$0 ,$88 ,310,353.4,152,367,$40.00 ,1,"1,219"
65,Price,Yes,Long distance charges,Month-to-Month,3718-RMCS,No,Female,No,0-5,Yes,no,0,Credit Card,345-4589,Yes,SC,No,Yes,5,66,4,$0.00 ,$13.50 ,3,1,4,$0 ,$14 ,20,67.5,19,44.9,$49.00 ,1,246
80,Price,Yes,Extra data charges,Month-to-Month,6777-EWLX,No,Female,No,0-5,Yes,no,0,Credit Card,287-5985,Yes,TX,No,Yes,11,83,5,$0.00 ,$28.90 ,3,1,5,$0 ,$29 ,44,115.5,72,149.7,$51.00 ,1,547
75,Attitude,Yes,Attitude of support person,Month-to-Month,6181-SEZR,No,Male,No,0-5,Yes,no,0,Credit Card,291-7105,Yes,MD,No,Yes,7,75,0,$0.00 ,$16.40 ,2,1,0,$0 ,$16 ,28,81.9,20,66.5,$32.00 ,1,238
70,Attitude,Yes,Attitude of support person,Month-to-Month,3025-XUAO,No,Male,No,10-May,Yes,no,0,Credit Card,360-7404,Yes,MN,No,Yes,9,71,2,$0.00 ,$6.70 ,9,1,2,$0 ,$7 ,16,26.8,27,78.1,$51.00 ,1,440
70,Competitor,Yes,Competitor had better devices,Month-to-Month,9569-HZIO,No,Male,No,10-May,Yes,no,0,Credit Card,417-9278,Yes,KY,No,Yes,3,71,1,$0.00 ,$8.40 ,7,1,1,$0 ,$8 ,12,25.2,11,23.1,$15.00 ,1,38
75,Competitor,Yes,Competitor had better devices,Month-to-Month,5832-ZBRG,No,Male,No,0-5,Yes,no,0,Credit Card,360-9005,Yes,IN,No,Yes,16,79,2,$0.00 ,$23.70 ,2,1,2,$0 ,$24 ,112,118.4,54,111,$42.00 ,1,662
70,Competitor,Yes,Competitor made better offer,Month-to-Month,8663-KNUO,No,Male,No,10-May,Yes,no,0,Credit Card,372-6497,Yes,GA,No,Yes,50,72,3,$0.00 ,$63.30 ,7,1,3,$0 ,$63 ,,667.367629,275,757.5,$34.00 ,1,"1,705"
75,Competitor,Yes,Competitor had better devices,Month-to-Month,3173-YFAE,No,Male,No,0-5,Yes,no,0,Credit Card,351-7807,Yes,OH,No,Yes,15,79,4,$0.00 ,$32.00 ,2,1,4,$0 ,$32 ,18,96,66,137.5,$32.00 ,1,486
65,Price,Yes,Extra data charges,Month-to-Month,6843-NQXW,No,Male,No,10-May,Yes,no,0,Credit Card,364-5958,Yes,OK,No,Yes,69,68,1,$0.00 ,$379.50 ,5,1,1,$0 ,$380 ,276,759,375,"1,099",$38.00 ,1,"2,625"
70,Price,Yes,Price too high,Month-to-Month,1395-DQPW,No,Male,No,0-5,Yes,no,0,Credit Card,329-8638,Yes,ND,No,Yes,5,72,3,$0.00 ,$8.00 ,3,1,3,$0 ,$8 ,60,32,18,52,$35.00 ,1,165
75,Competitor,Yes,Competitor had better devices,One Year,1952-VNQF,No,Female,No,>10,Yes,no,0,Credit Card,373-7690,Yes,NH,No,Yes,46,78,4,$0.00 ,$284.40 ,15,1,4,$0 ,$284 ,144,568.8,200,464.5,$60.00 ,1,"2,805"
70,Other,Yes,Moved,One Year,1963-FBWU,No,Female,No,10-May,Yes,no,0,Credit Card,237-4244,Yes,CO,No,Yes,41,71,3,$0.00 ,$57.00 ,7,1,3,$0 ,$57 ,120,285,178,409.5,$37.00 ,1,"1,497"
70,Price,Yes,Lack of affordable download/upload speed,One Year,6103-KXHN,No,Female,No,0-5,Yes,no,0,Credit Card,265-8394,Yes,SD,No,Yes,53,72,3,$0.00 ,$229.70 ,4,1,3,$0 ,$230 ,212,689,133,423.5,$49.00 ,1,"2,595"
75,Attitude,Yes,Attitude of support person,Month-to-Month,2076-SPBP,No,Female,No,0-5,Yes,no,0,Direct Debit,357-9128,Yes,GA,No,Yes,30,75,1,$0.00 ,$207.00 ,1,1,1,$0 ,$207 ,120,414,177,390,$28.00 ,1,829
70,Attitude,Yes,Attitude of support person,Month-to-Month,1443-GGJW,No,Female,No,0-5,Yes,no,0,Direct Debit,321-4122,Yes,NC,No,Yes,55,72,1,$0.00 ,$163.90 ,3,1,1,$0 ,$164 ,220,819.5,126,329.8,$37.00 ,1,"2,008"
80,Attitude,Yes,Attitude of support person,Month-to-Month,9429-BKZT,No,Female,No,10-May,Yes,no,0,Direct Debit,274-8965,Yes,WA,No,Yes,26,84,3,$0.00 ,$156.00 ,5,1,3,$0 ,$156 ,104,312,91,154.6,$37.00 ,1,944
80,Attitude,Yes,Attitude of support person,Month-to-Month,2046-VRMT,No,Female,No,10-May,Yes,no,0,Direct Debit,382-5401,Yes,TN,No,Yes,1,80,4,$0.00 ,$2.50 ,5,1,4,$0 ,$3 ,4,12.3,4,12,$40.00 ,1,40
65,Attitude,Yes,Attitude of support person,Month-to-Month,1908-AOEO,No,Female,No,10-May,Yes,no,0,Direct Debit,389-4608,Yes,MI,No,Yes,13,67,4,$0.00 ,$28.90 ,6,1,4,$0 ,$29 ,39,115.7,57,142.7,$54.00 ,1,706
65,Attitude,Yes,Attitude of service provider,Month-to-Month,5221-AYGI,No,Female,No,0-5,Yes,no,0,Direct Debit,415-2865,Yes,RI,No,Yes,1,66,5,$0.00 ,$6.60 ,1,1,5,$0 ,$7 ,6,26.4,6,9,$36.00 ,1,36
65,Attitude,Yes,Attitude of support person,Month-to-Month,7967-MBCH,No,Female,No,0-5,Yes,no,0,Direct Debit,335-7303,Yes,MA,No,Yes,19,67,5,$0.00 ,$107.70 ,1,1,5,$0 ,$108 ,76,323,39,96.1,$52.00 ,1,991
80,Attitude,Yes,Attitude of support person,Month-to-Month,0977-JHBI,No,Female,No,0-5,Yes,no,0,Direct Debit,343-2239,Yes,VT,No,Yes,9,84,5,$0.00 ,$19.80 ,1,1,5,$0 ,$20 ,36,99,58,148.7,$28.00 ,1,262
80,Attitude,Yes,Attitude of support person,Month-to-Month,2877-PZOH,No,Female,No,0-5,Yes,no,0,Direct Debit,375-2330,Yes,IL,No,Yes,29,81,5,$0.00 ,$98.60 ,4,1,5,$0 ,$99 ,116,295.8,186,464.3,$52.00 ,1,"1,517"
65,Competitor,Yes,Competitor had better devices,Month-to-Month,7367-YWEP,No,Female,No,0-5,Yes,no,0,Direct Debit,401-3077,Yes,MD,No,Yes,31,67,0,$0.00 ,$109.30 ,2,1,0,$0 ,$109 ,155,437.1,76,153,$38.00 ,1,"1,151"
65,Competitor,Yes,Competitor had better devices,Month-to-Month,2466-VACQ,No,Female,No,>10,Yes,no,0,Direct Debit,351-7005,Yes,MA,No,Yes,68,67,1,$0.00 ,$13.50 ,12,1,1,$0 ,$14 ,16,40.4,107,273.6,$35.00 ,1,"2,397"
75,Competitor,Yes,Competitor made better offer,Month-to-Month,9728-NKFJ,No,Female,No,0-5,Yes,no,0,Direct Debit,379-8681,Yes,KS,No,Yes,1,79,1,$0.00 ,$9.00 ,1,1,1,$0 ,$9 ,8,27,3,8,$15.00 ,1,15
80,Competitor,Yes,Competitor made better offer,Month-to-Month,3702-PTNU,No,Female,No,0-5,Yes,no,0,Direct Debit,316-9313,Yes,IN,No,Yes,12,84,1,$0.00 ,$30.50 ,4,1,1,$0 ,$31 ,48,152.4,48,95.9,$35.00 ,1,420
70,Competitor,Yes,Competitor made better offer,Month-to-Month,5049-ATEA,No,Female,No,10-May,Yes,no,0,Direct Debit,391-5442,Yes,ND,No,Yes,1,74,1,$0.00 ,$13.30 ,6,1,1,$0 ,$13 ,16,66.4,3,7,$51.00 ,1,51
70,Competitor,Yes,Competitor had better devices,Month-to-Month,3165-AFPH,No,Female,No,0-5,Yes,no,0,Direct Debit,361-7283,Yes,MS,No,Yes,1,70,2,$0.00 ,$2.60 ,2,1,2,$0 ,$3 ,5,7.9,3,6,$27.00 ,1,27
75,Competitor,Yes,Competitor had better devices,Month-to-Month,4825-GJVD,No,Female,No,0-5,Yes,no,0,Direct Debit,292-3180,Yes,ND,No,Yes,2,76,2,$0.00 ,$7.50 ,4,1,2,$0 ,$8 ,8,22.6,8,20.6,$15.00 ,1,26
65,Competitor,Yes,Competitor had better devices,Month-to-Month,4494-XHHB,No,Female,No,10-May,Yes,no,0,Direct Debit,374-5292,Yes,CT,No,Yes,2,66,2,$0.00 ,$5.90 ,9,1,2,$0 ,$6 ,8,23.6,18,32.7,$8.00 ,1,20
70,Competitor,Yes,Competitor made better offer,Month-to-Month,2328-CNXN,No,Female,No,0-5,Yes,no,0,Direct Debit,361-6924,Yes,GA,No,Yes,8,72,2,$0.00 ,$39.20 ,3,1,2,$0 ,$39 ,32,117.6,42,114.8,$54.00 ,1,411
65,Competitor,Yes,Competitor made better offer,Month-to-Month,7577-BBUO,No,Female,No,0-5,Yes,no,0,Direct Debit,375-2522,Yes,MN,No,Yes,5,66,2,$0.00 ,$111.60 ,3,1,2,$0 ,$112 ,120,558,19,53.2,$38.00 ,1,203
65,Competitor,Yes,Competitor made better offer,Month-to-Month,0663-LWLM,No,Female,No,>10,Yes,no,0,Direct Debit,417-9128,Yes,MS,No,Yes,5,69,2,$0.00 ,$3.30 ,12,1,2,$0 ,$3 ,,9.94555,16,40.5,$55.00 ,1,247
75,Competitor,Yes,Competitor offered more data,Month-to-Month,1603-HMZA,No,Female,No,10-May,Yes,no,0,Direct Debit,297-3150,Yes,AZ,No,Yes,18,77,2,$0.00 ,$72.60 ,7,1,2,$0 ,$73 ,72,217.8,141,229.1,$45.00 ,1,799
70,Competitor,Yes,Competitor offered more data,Month-to-Month,5973-XQFV,No,Female,No,10-May,Yes,no,0,Direct Debit,332-2030,Yes,AL,No,Yes,68,71,2,$0.00 ,$125.10 ,8,1,2,$0 ,$125 ,272,625.6,221,547,$50.00 ,1,"3,388"
75,Competitor,Yes,Competitor had better devices,Month-to-Month,1161-MUIH,No,Female,No,>10,Yes,no,0,Direct Debit,321-7812,Yes,UT,No,Yes,27,79,3,$0.00 ,$167.40 ,13,1,3,$0 ,$167 ,108,334.8,229,375.6,$52.00 ,1,"1,383"
70,Competitor,Yes,Competitor made better offer,Month-to-Month,3106-PDGO,No,Female,No,10-May,Yes,no,0,Direct Debit,344-6334,Yes,AZ,No,Yes,47,70,3,$0.00 ,$109.00 ,7,1,3,$0 ,$109 ,47,545.2,130,281.4,$43.00 ,1,"2,008"
80,Competitor,Yes,Competitor made better offer,Month-to-Month,8122-DPRC,No,Female,No,10-May,Yes,no,0,Direct Debit,409-1856,Yes,MD,No,Yes,9,81,3,$0.00 ,$20.70 ,7,1,3,$0 ,$21 ,18,103.5,46,126.4,$52.00 ,1,472
70,Competitor,Yes,Competitor offered more data,Month-to-Month,7918-QDLF,No,Female,No,10-May,Yes,no,0,Direct Debit,323-3549,Yes,NM,No,Yes,2,72,3,$0.00 ,$6.30 ,7,1,3,$0 ,$6 ,8,25,8,18.2,$24.00 ,1,40
65,Competitor,Yes,Competitor had better devices,Month-to-Month,4749-XRUZ,No,Female,No,>10,Yes,no,0,Direct Debit,411-1261,Yes,MI,No,Yes,8,67,4,$0.00 ,$14.90 ,14,1,4,$0 ,$15 ,16,74.4,20,41.8,$33.00 ,1,275
75,Competitor,Yes,Competitor made better offer,Month-to-Month,0315-NQKV,No,Female,No,0-5,Yes,no,0,Direct Debit,408-9572,Yes,TX,No,Yes,32,79,4,$0.00 ,$160.50 ,1,1,4,$0 ,$161 ,360,642,44,127.5,$53.00 ,1,"1,677"
70,Competitor,Yes,Competitor made better offer,Month-to-Month,7986-FVUK,No,Female,No,10-May,Yes,no,0,Direct Debit,349-7291,Yes,HI,No,Yes,14,70,4,$0.00 ,$13.50 ,8,1,4,$0 ,$14 ,20,40.5,109,176.4,$55.00 ,1,740
70,Competitor,Yes,Competitor had better devices,Month-to-Month,0957-PFRL,No,Female,No,0-5,Yes,no,0,Direct Debit,327-2600,Yes,ME,No,Yes,1,72,5,$0.00 ,$4.90 ,2,1,5,$0 ,$5 ,4,9.8,5,12,$51.00 ,1,51
85,Competitor,Yes,Competitor made better offer,Month-to-Month,8083-RGFY,No,Female,No,0-5,Yes,no,0,Direct Debit,419-5501,Yes,TN,No,Yes,1,85,5,$0.00 ,$2.20 ,3,1,5,$0 ,$2 ,2,10.9,5,12,$26.00 ,1,26
75,Competitor,Yes,Competitor offered more data,Month-to-Month,8782-OMAK,No,Female,No,0-5,Yes,no,0,Direct Debit,329-2485,Yes,ND,No,Yes,8,79,5,$0.00 ,$9.60 ,1,1,5,$0 ,$10 ,32,38.4,13,40,$37.00 ,1,296
70,Dissatisfaction,Yes,Limited range of services,Month-to-Month,4849-VJQM,No,Female,No,0-5,Yes,no,0,Direct Debit,393-5251,Yes,ME,No,Yes,1,70,0,$0.00 ,$2.50 ,2,1,0,$0 ,$3 ,4,7.6,2,4,$18.00 ,1,18
65,Dissatisfaction,Yes,Limited range of services,Month-to-Month,7131-KQTQ,No,Female,No,0-5,Yes,no,0,Direct Debit,336-10227,Yes,MS,No,Yes,1,68,0,$0.00 ,$1.60 ,3,1,0,$0 ,$2 ,4,8,5,13,$32.00 ,1,32
70,Dissatisfaction,Yes,Service dissatisfaction,Month-to-Month,0003-PKVZ,No,Female,No,0-5,Yes,no,0,Direct Debit,341-8667,Yes,WV,No,Yes,38,72,2,$0.00 ,$82.10 ,1,1,2,$0 ,$82 ,114,410.4,215,562.7,$64.00 ,1,"2,419"
70,Dissatisfaction,Yes,Poor expertise of online support,Month-to-Month,7567-CCTC,No,Female,No,0-5,Yes,no,0,Direct Debit,417-1488,Yes,CA,No,Yes,1,72,3,$0.00 ,$3.50 ,2,1,3,$0 ,$4 ,4,10.4,4,10,$30.00 ,1,30
70,Dissatisfaction,Yes,Network reliability,Month-to-Month,1049-WMVU,No,Female,No,>10,Yes,no,0,Direct Debit,349-4397,Yes,NH,No,Yes,3,72,4,$0.00 ,$17.30 ,10,1,4,$0 ,$17 ,12,34.5,15,38.4,$49.00 ,1,171
75,Dissatisfaction,Yes,Product dissatisfaction,Month-to-Month,6069-OAFB,No,Female,No,10-May,Yes,no,0,Direct Debit,346-5611,Yes,VA,No,Yes,5,77,4,$0.00 ,$24.10 ,6,1,4,$0 ,$24 ,,635.5882181,26,72,$44.00 ,1,197
80,Dissatisfaction,Yes,Network reliability,Month-to-Month,5321-VLWM,No,Female,No,10-May,Yes,no,0,Direct Debit,332-3804,Yes,AL,No,Yes,2,83,5,$0.00 ,$5.30 ,8,1,5,$0 ,$5 ,6,26.4,13,26.3,$40.00 ,1,88
70,Dissatisfaction,Yes,Product dissatisfaction,Month-to-Month,1505-RGNO,No,Female,No,10-May,Yes,no,0,Direct Debit,350-9228,Yes,NV,No,Yes,3,72,5,$0.00 ,$5.20 ,6,1,5,$0 ,$5 ,,10.469,6,12.9,$52.00 ,1,134
75,Other,Yes,Don't know,Month-to-Month,7111-ESQL,No,Female,No,10-May,Yes,no,0,Direct Debit,320-3378,Yes,MA,No,Yes,37,75,0,$0.00 ,$74.00 ,9,1,0,$0 ,$74 ,148,296,54,149.1,$30.00 ,1,"1,132"
65,Other,Yes,Don't know,Month-to-Month,1703-PUPS,No,Female,No,0-5,Yes,no,0,Direct Debit,296-2945,Yes,WA,No,Yes,3,68,2,$0.00 ,$12.30 ,1,1,2,$0 ,$12 ,12,36.9,12,29.1,$30.00 ,1,86
80,Other,Yes,Poor expertise of online support,Month-to-Month,8889-JYZU,No,Female,No,0-5,Yes,no,0,Direct Debit,401-1454,Yes,NH,No,Yes,2,82,2,$0.00 ,$51.80 ,4,1,2,$0 ,$52 ,56,155.4,7,20,$46.00 ,1,85
70,Other,Yes,Deceased,Month-to-Month,0535-VGOQ,No,Female,No,0-5,Yes,no,0,Direct Debit,332-3617,Yes,TN,No,Yes,10,71,3,$0.00 ,$35.00 ,1,1,3,$0 ,$35 ,70,105,39,85.5,$14.00 ,1,134
70,Price,Yes,Extra data charges,Month-to-Month,1732-YNYO,No,Female,No,0-5,Yes,no,0,Direct Debit,317-8638,Yes,OR,No,Yes,2,71,0,$0.00 ,$10.60 ,4,1,0,$0 ,$11 ,8,21.2,9,18.9,$46.00 ,1,87
